"configuration","problem","model","data_file","status","time","objectiveBound","peakDepth","eliminatedLinearConstraints","flatIntVars","propagations","intVars","method","flatBoolConstraints","nodes","objective","restarts","evaluatedReifiedConstraints","flatTime","optTime","initTime","flatIntConstraints","randomSeed","nSolutions","failures","paths","solver_objective","variables","run","propagators","eliminatedImplications","baseMem","trailMem","openNodes","evaluatedHalfReifiedConstraints","solveTime","peakMem","boolVariables","flatBoolVars","nogoods","backjumps"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-01.dzn","OPTIMAL_SOLUTION","1.4427821030840278","","158","","777","1645073","783","minimize","3109","2613","2215","1","2792","0.506943","0.172","0.311","3424","-909953021","1","803","0","2215","19523","makespan_reverse-cp2025","5487","363","0.0","0.63","","217","0.172","0.0","18738","3882","803","1653"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-04.dzn","OPTIMAL_SOLUTION","5.023581091081724","","462","","2002","8474857","2014","minimize","12541","3315","3828","1","14804","1.36555","1.148","1.36","16031","1015834616","1","2529","0","3828","64305","makespan_reverse-cp2025","28752","1089","0.0","24.03","","627","1.152","0.0","62289","17780","2529","326"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-01.dzn","OPTIMAL_SOLUTION","6.950554752955213","","563","","2417","7302500","2432","minimize","16846","3328","4222","1","21130","1.83058","1.328","2.17","22577","714709672","1","368","0","4222","43752","makespan_reverse-cp2025","41176","1331","0.0","4.75","","764","1.333","0.0","41318","24747","368","2398"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-05.dzn","OPTIMAL_SOLUTION","0.4862251461017877","","3","","33","203","35","minimize","2","3","328","1","4","0.195503","0.004","0.023","73","-483946982","1","0","0","328","25054","makespan_reverse-cp2025","67","","0.0","0.05","","","0.004","0.0","25017","30","0","0"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","9.899170099990442","3535","","","1784","4653046","","minimize","4840","","3535","","1512","0.750956","","","3633","","1","8134","0","3535","","makespan_reverse-cp2025","","1936","","","","1512","4.176949","","887","4154","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-06.dzn","OPTIMAL_SOLUTION","1.0553753459826112","","59","","257","2890","262","minimize","846","59","683","1","550","0.269229","0.013","0.379","758","82319948","1","0","0","683","391394","makespan_reverse-cp2025","1078","121","0.0","0.08","","71","0.014","0.0","391130","910","0","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-05.dzn","OPTIMAL_SOLUTION","2.0449340101331472","","259","","1189","1037204","1196","minimize","5836","1027","2541","2","5962","0.76064","0.11","0.55","6804","-2031092453","1","199","0","2541","17124","makespan_reverse-cp2025","11632","605","0.0","7.12","","349","0.111","0.0","15926","7676","199","605"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-06.dzn","OPTIMAL_SOLUTION","0.9161813869141042","1605","","","527","","","minimize","2049","85","1605","","1957","0.382847","","0.07","2264","","1","41","0","1605","629","makespan_reverse-cp2025","2014","242","","","","","0.09","31.0","","2553","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-03.dzn","OPTIMAL_SOLUTION","2.2109710059594363","2193","","","797","4454","","minimize","1815","","2193","","567","0.424468","","","1657","","1","0","0","2193","","makespan_reverse-cp2025","","726","","","","567","0.335013","","47","1664","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-05.dzn","OPTIMAL_SOLUTION","2.259747019968927","2151","","","930","17820","","minimize","2420","","2151","","756","0.453632","","","1916","","1","37","0","2151","","makespan_reverse-cp2025","","968","","","","756","0.325505","","328","2102","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-01.dzn","OPTIMAL_SOLUTION","0.5392187980469316","","11","","133","1163","137","minimize","33","11","1609","1","66","0.239494","0.006","0.029","342","227704013","1","0","0","1609","5562","makespan_reverse-cp2025","345","","0.0","0.08","","9","0.006","0.0","5423","185","0","0"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","SATISFIED","303.63093428802676","5186","","","3156","","","minimize","26124","30642","5349","","36153","2.5898","","2.16","36831","","3","14647","0","5349","3317","makespan_reverse-cp2025","23508","1815","","","","","28.91","858.0","","39954","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","OPTIMAL_SOLUTION","2.1158057551365346","","265","","1178","379454","1185","minimize","5735","473","2919","2","5760","0.779179","0.058","0.618","6573","-997491224","1","160","0","2919","16103","makespan_reverse-cp2025","11167","605","0.0","7.12","","353","0.058","0.0","14916","7472","160","28"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","SATISFIED","302.1785236489959","5163","","","3166","3719752","","minimize","9075","","5349","","2835","1.27469","","","6413","","2","2181","0","5349","","makespan_reverse-cp2025","","3630","","","","2835","5.6333","","1327","7656","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-02.dzn","SATISFIED","308.3093321849592","","","","6174","","","minimize","79180","","9546","","124100","7.74903","","","127189","","1","","0","","","makespan_reverse-cp2025","","3630","","","","2055","","","","133593","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","OPTIMAL_SOLUTION","0.7830148439388722","","108","","466","5772","469","minimize","1733","108","1123","1","1182","0.335795","0.01","0.111","1494","2010193982","1","0","0","1123","44571","makespan_reverse-cp2025","2260","242","0.0","2.11","","136","0.01","0.0","44100","1852","0","0"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-03.dzn","UNKNOWN","302.2675689808093","","","","1989","","","minimize","12658","","","","15038","1.39921","","","16239","","0","","0","","","makespan_reverse-cp2025","","1089","","","","624","","","","17999","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-05.dzn","OPTIMAL_SOLUTION","1.3980225748382509","","212","","934","46762","939","minimize","4417","265","2151","1","4266","0.587907","0.018","0.328","4900","1334480545","1","37","0","2151","13043","makespan_reverse-cp2025","8303","484","0.0","1.41","","275","0.018","0.0","12102","5615","37","16"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-06.dzn","SATISFIED","301.39996664295904","","263","","1219","1504756996","1226","minimize","5962","523535","2889","21","6214","0.818615","1.36","0.663","7118","317256106","3","489554","0","2889","95992","makespan_reverse-cp2025","12122","605","0.0","2.11","","355","299.172","0.0","94764","7962","489554","33359"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-05.dzn","OPTIMAL_SOLUTION","6.83826099219732","","402","","1203","8419401","1210","minimize","6083","14684","3067","21","6456","0.825685","4.376","0.751","7324","1919351435","13","1696","0","3067","431280","makespan_reverse-cp2025","12578","605","0.0","3.16","","355","4.394","0.0","430068","8194","1696","8529"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-04.dzn","OPTIMAL_SOLUTION","6.138235295889899","2696","","2440","15801","","","minimize","","1","2696","","3492","4.058849","","","27017","","1","","0","2696","","makespan_reverse-cp2025","","","","","","12720","5.5203","","","3174","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-02.dzn","OPTIMAL_SOLUTION","1.7794691880699247","1480","","","680","12321","","minimize","1815","","1480","","567","0.401767","","","1406","","1","0","0","1480","","makespan_reverse-cp2025","","726","","","","567","0.273715","","221","1570","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-01.dzn","OPTIMAL_SOLUTION","9.516469803173095","","775","","3181","8168629","3200","minimize","25972","2762","5065","5","34814","2.70894","0.859","3.507","36542","50827909","1","1292","0","5065","63478","makespan_reverse-cp2025","67960","1815","0.0","10.68","","1035","0.861","0.0","60276","39640","1292","764"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","OPTIMAL_SOLUTION","0.4453769859392196","","1","","17","52","19","minimize","","1","350","1","","0.184114","0.001","0.011","36","-474595897","1","0","0","350","10828","makespan_reverse-cp2025","31","","0.0","0.05","","","0.001","0.0","10807","14","0","0"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-03.dzn","OPTIMAL_SOLUTION","1.320002167019993","","165","","803","364130","809","minimize","3284","527","2193","1","3142","0.529478","0.033","0.307","3834","1150887671","1","38","0","2193","9518","makespan_reverse-cp2025","6247","363","0.0","2.11","","216","0.033","0.0","8707","4251","38","360"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","OPTIMAL_SOLUTION","1.0073194089345634","800","","","433","8439","","minimize","1210","","800","","378","0.284714","","","916","","1","1","0","800","","makespan_reverse-cp2025","","484","","","","378","0.155796","","145","1026","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-04.dzn","OPTIMAL_SOLUTION","12.91058851685375","3828","","2745","20038","","","minimize","","1","3828","","4329","5.61729","","","33710","","3","","0","3828","","makespan_reverse-cp2025","","","","","","16584","12.0817","","","3686","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-02.dzn","OPTIMAL_SOLUTION","1.1899831080809236","","113","","582","1265567","585","minimize","2052","969","2114","1","1820","0.459294","0.154","0.192","2373","1994845170","1","837","0","2114","27895","makespan_reverse-cp2025","3687","242","0.0","0.94","","145","0.154","0.0","27308","2595","837","21"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","OPTIMAL_SOLUTION","3.589582746149972","2919","","1525","8886","","","minimize","","1","2919","","2555","2.43819","","","15256","","1","","0","2919","","makespan_reverse-cp2025","","","","","","6968","3.1107","","","2129","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-01.dzn","OPTIMAL_SOLUTION","3.5173553312197328","2215","","","764","","","minimize","3109","3105","2215","","3009","0.466918","","0.14","3411","","3","1472","0","2215","897","makespan_reverse-cp2025","2974","363","","","","","2.37","70.0","","3882","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-06.dzn","OPTIMAL_SOLUTION","2.9198801410384476","","311","","1426","2946253","1435","minimize","7447","1720","2932","5","8042","0.986993","0.262","0.864","9052","-989114204","1","1179","0","2932","22015","makespan_reverse-cp2025","15661","726","0.0","2.11","","424","0.263","0.0","20578","10110","1179","349"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-03.dzn","OPTIMAL_SOLUTION","44.721919188974425","","1515","","6158","140943228","6195","minimize","77300","19761","7804","10","120340","7.98336","18.491","11.145","123394","-1626859350","1","14329","0","7804","276180","makespan_reverse-cp2025","237041","3630","0.0","3.16","","2056","18.53","0.0","269983","129824","14329","3618"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-06.dzn","OPTIMAL_SOLUTION","0.7020976631902158","","61","","346","5919","348","minimize","954","64","1424","1","766","0.30785","0.009","0.082","1153","812423423","1","2","0","1424","9901","makespan_reverse-cp2025","1660","121","0.0","2.11","","72","0.009","0.0","9551","1195","2","2"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-05.dzn","OPTIMAL_SOLUTION","0.7549216388724744","","108","","472","5985","474","minimize","1751","108","1099","1","1218","0.333129","0.009","0.086","1545","-1402635819","1","0","0","1099","8526","makespan_reverse-cp2025","2344","242","0.0","0.94","","136","0.009","0.0","8050","1894","0","0"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-02.dzn","OPTIMAL_SOLUTION","24.58700978383422","3498","","","1583","","","minimize","9376","46042","3498","","11164","1.08683","","0.54","11518","","34","21391","0","3498","2029","makespan_reverse-cp2025","8582","847","","","","","22.14","158.0","","12948","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-01.dzn","OPTIMAL_SOLUTION","5.671789644984528","3348","","","1402","985738","","minimize","3630","","3348","","1134","0.633462","","","2864","","2","4404","0","3348","","makespan_reverse-cp2025","","1452","","","","1134","1.24723","","1347","3172","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-02.dzn","UNKNOWN","307.0546903091017","","","","7817","","","minimize","24200","","","","7560","2.85557","","","15720","","0","","0","","","makespan_reverse-cp2025","","9680","","","","7560","","","","19910","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-01.dzn","OPTIMAL_SOLUTION","272.7427016010042","","210","","997","1245212522","1003","minimize","4486","357701","2275","1","4404","0.603758","271.208","0.366","5172","1722479924","1","127789","0","2275","125838","makespan_reverse-cp2025","8651","484","0.0","3.16","","281","271.223","0.0","124833","5813","127789","229702"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-01.dzn","OPTIMAL_SOLUTION","0.5620782959740609","","4","","52","315","54","minimize","2","4","612","1","4","0.206898","0.002","0.065","111","549239158","1","0","0","612","72940","makespan_reverse-cp2025","100","","0.0","0.08","","","0.003","0.0","72884","44","0","0"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-06.dzn","OPTIMAL_SOLUTION","20.055202153045684","2642","","","967","29107432","","minimize","2420","","2642","","756","0.472404","","","1993","","1","79483","0","2642","","makespan_reverse-cp2025","","968","","","","756","17.5573","","751","2148","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-02.dzn","SATISFIED","302.19678856106475","7288","","","5112","140505023","","minimize","15125","","7683","","4725","1.86984","","","10311","","2","237842","0","7683","","makespan_reverse-cp2025","","6050","","","","4725","230.8","","6226","12618","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-02.dzn","OPTIMAL_SOLUTION","8.407770810183138","4089","","","2408","","","minimize","17222","5338","4089","","22645","1.81176","","1.25","23339","","1","2495","0","4089","2594","makespan_reverse-cp2025","15580","1331","","","","","3.88","431.0","","25508","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-06.dzn","SATISFIED","301.3669975500088","","258","","1219","1822779322","1226","minimize","5962","912727","2826","19","6214","0.810441","6.351","0.652","7118","1580527681","2","397888","0","2826","64479","makespan_reverse-cp2025","12122","605","0.0","2.11","","355","299.181","0.0","63251","7962","397888","514488"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-01.dzn","OPTIMAL_SOLUTION","0.5398845318704844","612","","","50","5","","minimize","","","612","","","0.18644","","","126","","1","0","0","612","","makespan_reverse-cp2025","","","","","","","0.02461","","3","40","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-03.dzn","UNKNOWN","306.8887581799645","","","","7833","","","minimize","24200","","","","7560","2.71444","","","15756","","0","","0","","","makespan_reverse-cp2025","","9680","","","","7560","","","","19920","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-06.dzn","SATISFIED","302.3051425861195","","","","2002","","","minimize","12901","","4081","","15524","1.44039","","","16756","","79","","0","","","makespan_reverse-cp2025","","1089","","","","628","","","","18507","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-06.dzn","OPTIMAL_SOLUTION","0.9905498039443046","","60","","435","993225","438","minimize","1140","653","2477","2","1138","0.349816","0.036","0.165","1711","-559734924","2","311","0","2477","33867","makespan_reverse-cp2025","2514","121","0.0","0.42","","84","0.127","0.0","33427","1657","311","247"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-05.dzn","OPTIMAL_SOLUTION","1.2589443898759782","","113","","611","1361629","615","minimize","2114","2644","2131","1","1944","0.458671","0.139","0.248","2556","-1477086580","1","791","0","2131","13265","makespan_reverse-cp2025","3955","242","0.0","0.19","","153","0.139","0.0","12648","2759","791","1740"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-03.dzn","OPTIMAL_SOLUTION","0.6892960788682103","","63","","325","4877","329","minimize","955","63","1325","1","768","0.300923","0.008","0.073","1114","1059222915","1","0","0","1325","4322","makespan_reverse-cp2025","1629","121","0.0","1.41","","74","0.008","0.0","3991","1187","0","0"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-05.dzn","OPTIMAL_SOLUTION","89.57009432883933","","559","","1618","106165791","1628","minimize","8978","85822","3307","79","9962","1.1836","85.8","1.157","11046","903912925","38","11360","0","3307","1377326","makespan_reverse-cp2025","19358","847","0.0","10.68","","492","85.816","0.0","1375696","12335","11360","55794"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-05.dzn","OPTIMAL_SOLUTION","0.670706553850323","","58","","296","64654","297","minimize","871","135","1454","1","600","0.28531","0.016","0.072","882","539853025","1","76","0","1454","10016","makespan_reverse-cp2025","1238","121","0.0","0.94","","74","0.016","0.0","9717","993","76","2"
