"configuration","problem","model","data_file","status","time","method","solver_objective","boolVariables","flatBoolConstraints","optTime","variables","evaluatedReifiedConstraints","run","initTime","trailMem","paths","restarts","peakMem","objective","intVars","flatBoolVars","eliminatedLinearConstraints","nodes","flatIntConstraints","nSolutions","evaluatedHalfReifiedConstraints","peakDepth","solveTime","backjumps","openNodes","nogoods","propagators","objectiveBound","baseMem","eliminatedImplications","flatTime","flatIntVars","propagations","failures","randomSeed"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-05.dzn","SATISFIED","301.8493337209802","minimize","5297","2569","5445","","","1701","makespan_reverse-cp2025_big","","","0","","","5297","","5254","","","5680","5","1701","","281.975","","","","","4015","","2178","1.11398","2752","234977025","367177",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","OPTIMAL_SOLUTION","207.47040303889662","minimize","1905","1677344","3056","204.745","1678268","3828","makespan_reverse-cp2025_big","0.434","10.68","0","181","0.0","1905","922","4870","","83495","5076","118","152","284","205.264","37994","","19742","8266","","0.0","242","0.714548","902","180447962","19742","75571035"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-02.dzn","OPTIMAL_SOLUTION","0.5492374799214303","minimize","607","3","","","","","makespan_reverse-cp2025_big","","","0","","","607","","40","","","125","1","","","0.025747","","","","","607","","","0.186446","50","5","0",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-03.dzn","SATISFIED","302.34818338113837","minimize","","","10885","","","16060","makespan_reverse-cp2025_big","","","0","","","3390","","18403","","","18610","3","356","","","","","","","","","605","1.56344","1981","","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-03.dzn","SATISFIED","301.21985362493433","minimize","2354","75912","3408","0.992","76953","4532","makespan_reverse-cp2025_big","0.574","0.94","0","20","0.0","2354","1039","5654","","645896","6027","2","148","134","299.26","41521","","603616","9895","","0.0","242","0.731545","1020","1882963030","603616","-1776151754"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-02.dzn","OPTIMAL_SOLUTION","1.0997070840094239","minimize","1647","","","","","825","makespan_reverse-cp2025_big","","","0","","","1647","","591","305","1","2825","4","1386","","0.7639","","","","","1647","","","0.674394","1750","","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","SATISFIED","302.7491688260343","minimize","","","16210","","","24426","makespan_reverse-cp2025_big","","","0","","","3630","","27446","","","27293","1","495","","","","","","","","","847","2.15201","2447","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-06.dzn","OPTIMAL_SOLUTION","1.1806343279313296","minimize","683","474841","888","0.025","475121","634","makespan_reverse-cp2025_big","0.454","0.08","0","1","0.0","683","278","1009","","130","874","1","72","60","0.026","35","","35","1272","","0.0","121","0.275182","272","18853","35","-253516479"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t045-02.dzn","OPTIMAL_SOLUTION","64.30543660698459","minimize","9003","378279","97660","30.428","385341","155350","makespan_reverse-cp2025_big","14.708","7.12","0","10","0.0","9003","7060","166276","","21273","158558","1","2395","1756","30.488","4890","","16452","306172","","0.0","4235","10.1263","7021","177547328","16452","1447155333"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-01.dzn","OPTIMAL_SOLUTION","0.6505291140638292","minimize","786","3983","885","0.009","4281","628","makespan_reverse-cp2025_big","0.056","0.63","0","2","0.0","786","296","1017","","202","906","1","72","58","0.009","22","","120","1302","","0.0","121","0.287716","291","9392","120","268858777"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","SATISFIED","301.590225916123","minimize","1917","","7896","","2080","11504","makespan_reverse-cp2025_big","0.58","","0","","249.0","1917","","13082","","542063","13216","10","","","298.83","","","","9298","1657","","484","1.16243","1545","","252220",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-01.dzn","OPTIMAL_SOLUTION","0.693689082050696","minimize","914","2728","924","0.009","3071","706","makespan_reverse-cp2025_big","0.077","0.94","0","1","0.0","914","341","1133","","66","1076","1","74","58","0.009","4","","4","1533","","0.0","121","0.30152","335","8752","4","75306347"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","UNKNOWN","304.73997247894295","minimize","","","34928","","","52726","makespan_reverse-cp2025_big","","","0","","","","","58032","","","55772","0","1035","","","","","","","","","1815","3.76933","3789","","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-02.dzn","SATISFIED","300.64697553007863","minimize","2459","1452","1210","","","378","makespan_reverse-cp2025_big","","","0","","","2459","","1484","","","2142","10","378","","131.693999","","","","","2114","","484","0.509196","1012","60064722","356178",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","OPTIMAL_SOLUTION","0.5096382768824697","minimize","350","0","","","","","makespan_reverse-cp2025_big","","","0","","","350","","14","","","44","1","","","0.021775","","","","","350","","","0.172106","17","1","0",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-02.dzn","SATISFIED","300.87559069506824","minimize","1547","79155","2605","0.209","79977","2926","makespan_reverse-cp2025_big","0.363","2.11","0","19","0.0","1547","820","3889","","1410072","3961","1","149","129","299.432","903277","","506433","6302","","0.0","242","0.559238","802","1414223256","506433","1314110314"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-06.dzn","OPTIMAL_SOLUTION","0.6227943489793688","minimize","1213","4621","879","0.007","4914","616","makespan_reverse-cp2025_big","0.051","0.63","0","1","0.0","1213","291","1018","","62","883","1","81","62","0.007","0","","0","1246","","0.0","121","0.277733","286","3223","0","103144040"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-05.dzn","OPTIMAL_SOLUTION","2.050108843948692","minimize","2131","508","1210","","","378","makespan_reverse-cp2025_big","","","0","","","2131","","1196","","","1321","1","378","","0.332092","","","","","2131","","484","0.40203","632","167325","1021",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","SATISFIED","303.1671199139673","minimize","","","18932","","","28728","makespan_reverse-cp2025_big","","","0","","","3602","","32038","","","31668","3","558","","","","","","","","","968","2.45224","2640","","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","SATISFIED","302.0893727040384","minimize","","","8328","","","12088","makespan_reverse-cp2025_big","","","0","","","3244","","14020","","","14318","9","280","","","","","","","","","484","1.26956","1676","","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-03.dzn","SATISFIED","301.4402554410044","minimize","4324","1736","3630","","","1134","makespan_reverse-cp2025_big","","","0","","","4324","","3836","","","4690","3","1134","","34.3552","","","","","3244","","1452","0.950604","2252","6662570","14710",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-03.dzn","OPTIMAL_SOLUTION","107.59513618913479","minimize","10078","450954","118786","69.977","458872","191892","makespan_reverse-cp2025_big","15.442","54.07","0","12","0.0","10078","7916","204267","","43663","195252","1","2735","2015","70.049","9323","","33433","378365","","0.0","4840","12.2174","7877","388685312","33433","-1257087408"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-01.dzn","OPTIMAL_SOLUTION","0.7021991889923811","minimize","479","74","605","","","189","makespan_reverse-cp2025_big","","","0","","","479","","526","","","512","1","189","","0.076033","","","","","479","","242","0.228384","236","4111","0",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","UNKNOWN","302.7367516050581","minimize","","","16210","","","24426","makespan_reverse-cp2025_big","","","0","","","","","27446","","","27293","0","495","","","","","","","","","847","2.07086","2447","","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-01.dzn","OPTIMAL_SOLUTION","0.9802443501539528","minimize","1590","80","605","","","189","makespan_reverse-cp2025_big","","","0","","","1590","","616","","","698","1","189","","0.098851","","","","","1590","","242","0.27108","327","4360","1",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","SATISFIED","301.00823939894326","minimize","1924","96493","3056","62.659","97417","3828","makespan_reverse-cp2025_big","0.432","2.11","0","22","0.0","1924","922","4870","","590324","5076","4","152","130","299.315","38590","","550850","8266","","0.0","242","0.676358","902","1304612344","550850","136551525"
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","SATISFIED","302.12480279407464","minimize","","","8328","","","12088","makespan_reverse-cp2025_big","","","0","","","3171","","14020","","","14318","1","280","","","","","","","","","484","1.34669","1676","","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-05.dzn","OPTIMAL_SOLUTION","0.488156323088333","minimize","328","25017","2","0.001","25054","4","makespan_reverse-cp2025_big","0.023","0.05","0","1","0.0","328","35","30","","3","73","1","","3","0.002","0","","0","67","","0.0","","0.198336","33","203","0","-778744151"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t035-01.dzn","UNKNOWN","307.3132186359726","minimize","","","","","","11649","makespan_reverse-cp2025_big","","","0","","","","","10059","7625","2","180567","0","103896","","268.8039","","","","","6901","","","31.1164","113473","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-06.dzn","OPTIMAL_SOLUTION","0.6649813069961965","minimize","988","149270","7","0.008","149391","14","makespan_reverse-cp2025_big","0.156","0.19","0","1","0.0","988","119","82","","5","197","1","","5","0.008","0","","0","184","","0.0","","0.204248","88","584","0","2039885905"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","OPTIMAL_SOLUTION","121.89806181495078","minimize","2207","1711423","4685","118.831","1712628","5944","makespan_reverse-cp2025_big","0.715","7.12","0","178","0.0","2207","1203","7336","","74113","7449","147","211","305","119.087","29420","","8041","12569","","0.0","363","0.858793","1179","115732518","8041","-603656236"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-02.dzn","UNKNOWN","303.8533945900854","minimize","","","23185","","","34950","makespan_reverse-cp2025_big","","","0","","","","","38796","","","37811","0","696","","","","","","","","","1210","2.73558","2922","","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-03.dzn","SATISFIED","302.7121712327935","minimize","6374","","","","","6541","makespan_reverse-cp2025_big","","","0","","","6374","","4920","3050","898","65966","4","38185","","301.1026","","183","","","6004.999999","","","12.3293","41861","","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-04.dzn","OPTIMAL_SOLUTION","1.547225106973201","minimize","680","564388","909","0.017","564985","676","makespan_reverse-cp2025_big","0.804","0.94","0","1","0.0","680","595","1089","","64","1021","1","72","64","0.019","0","","0","1456","","0.0","121","0.293007","322","4480","0","-28647603"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-01.dzn","OPTIMAL_SOLUTION","5.2308458120096475","minimize","2275","92748","8498","1.72","94483","12428","makespan_reverse-cp2025_big","1.178","7.12","0","7","0.0","2275","1733","14388","","5994","14711","2","284","260","1.722","3347","","1838","25949","","0.0","484","1.28751","1702","14151731","1838","-706867049"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","SATISFIED","302.0112612040248","minimize","","","7896","","","11224","makespan_reverse-cp2025_big","","","0","","","1878","","13082","","","13249","31","280","","","","","","","","","484","1.1585","1578","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-01.dzn","SATISFIED","303.70867372793145","minimize","","","21710","","","33142","makespan_reverse-cp2025_big","","","0","","","6319","","36713","","","36008","2","630","","","","","","","","","1089","2.68034","2765","","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-03.dzn","UNKNOWN","303.54866088507697","minimize","","","22893","","","35508","makespan_reverse-cp2025_big","","","0","","","","","39077","","","38372","0","628","","","","","","","","","1089","2.82202","2765","","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-06.dzn","OPTIMAL_SOLUTION","1.1872010510414839","minimize","1424","6","605","","","189","makespan_reverse-cp2025_big","","","0","","","1424","","686","","","941","3","189","","0.171871","","","","","1424","","242","0.296257","438","1217","0",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-01.dzn","OPTIMAL_SOLUTION","0.6439924158621579","minimize","786","3534","885","0.007","3832","628","makespan_reverse-cp2025_big","0.056","0.63","0","1","0.0","786","296","1017","","60","906","1","72","58","0.007","2","","1","1302","","0.0","121","0.283482","291","3618","1","-1326853167"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","OPTIMAL_SOLUTION","187.56733248988166","minimize","3579","","","","","5938","makespan_reverse-cp2025_big","","","0","","","3579","","4271","2440","1445","55571","23","32668","","185.8293","","120","","","3579","","","10.346","35638","","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-03.dzn","UNKNOWN","302.88668333995156","minimize","","","16210","","","24426","makespan_reverse-cp2025_big","","","0","","","","","27446","","","27293","0","495","","","","","","","","","847","2.20512","2447","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","SATISFIED","300.6172471898608","minimize","614","33297","2302","0.019","34030","2320","makespan_reverse-cp2025_big","0.191","0.63","0","20","0.0","614","731","3194","","1258009","3179","1","140","127","299.459","555099","","702288","4993","","0.0","242","0.531492","716","1812180040","702288","263205193"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-02.dzn","SATISFIED","302.756898164982","minimize","","","14404","","","21956","makespan_reverse-cp2025_big","","","0","","","4303","","24687","","","24796","2","427","","","","","","","","","726","2.07789","2278","","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-06.dzn","OPTIMAL_SOLUTION","0.8360677431337535","minimize","1213","79","605","","","189","makespan_reverse-cp2025_big","","","0","","","1213","","578","","","606","1","189","","0.094135","","","","","1213","","242","0.256708","282","4125","0",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","OPTIMAL_SOLUTION","1.3616585950367153","minimize","1123","23302","2642","0.085","24148","3000","makespan_reverse-cp2025_big","0.272","3.16","0","3","0.0","1123","844","3950","","698","4096","3","136","130","0.086","117","","193","6576","","0.0","242","0.559671","830","472020","193","1568279016"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-04.dzn","SATISFIED","303.1303259250708","minimize","","","18932","","","28728","makespan_reverse-cp2025_big","","","0","","","3602","","32038","","","31668","3","558","","","","","","","","","968","2.39519","2640","","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-06.dzn","SATISFIED","302.1741850711405","minimize","","","8279","","","11990","makespan_reverse-cp2025_big","","","0","","","3853","","13944","","","14204","1","292","","","","","","","","","484","1.28044","1668","","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-06.dzn","OPTIMAL_SOLUTION","83.83455942198634","minimize","4155","","","","","4935","makespan_reverse-cp2025_big","","","0","","","4155","","3220","1525","1178","37146","23","22483","","82.5148","","98","","","4155","","","7.81573","24289","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-03.dzn","SATISFIED","300.82329411106184","minimize","957","153868","2482","27.575","154670","2680","makespan_reverse-cp2025_big","0.291","0.94","0","24","0.0","957","800","3598","","442061","3686","7","136","127","299.45","43582","","397312","5858","","0.0","242","0.542165","786","971544486","397312","-1746768451"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-03.dzn","OPTIMAL_SOLUTION","0.622123135952279","minimize","1024","7110","870","0.005","7419","598","makespan_reverse-cp2025_big","0.054","2.11","0","1","0.0","1024","307","1000","","63","897","1","75","62","0.005","0","","1","1245","","0.0","121","0.276742","302","4802","1","-1158036406"
